sentence_id,text,token,ner_tag
7,"Patient ko तेज़ बुखार, सांस लेने में कठिनाई और जोरदार ह्रदय गति तेजी के कारण ICU में डाला गया। फिर हालिया ब्लड टेस्ट में ग्लूकोज स्तर और क्रिएटिनिन स्तर 5.2 और 1.8 मिलीग्राम में पाया गया। डॉक्टर ने डायलिसिस शुरू करने के बाद 10mg Lisinopril की खुराक दी।
",के,O
7,"Patient ko तेज़ बुखार, सांस लेने में कठिनाई और जोरदार ह्रदय गति तेजी के कारण ICU में डाला गया। फिर हालिया ब्लड टेस्ट में ग्लूकोज स्तर और क्रिएटिनिन स्तर 5.2 और 1.8 मिलीग्राम में पाया गया। डॉक्टर ने डायलिसिस शुरू करने के बाद 10mg Lisinopril की खुराक दी।
",बाद,O
7,"Patient ko तेज़ बुखार, सांस लेने में कठिनाई और जोरदार ह्रदय गति तेजी के कारण ICU में डाला गया। फिर हालिया ब्लड टेस्ट में ग्लूकोज स्तर और क्रिएटिनिन स्तर 5.2 और 1.8 मिलीग्राम में पाया गया। डॉक्टर ने डायलिसिस शुरू करने के बाद 10mg Lisinopril की खुराक दी।
",10mg,B-DOSAGE
7,"Patient ko तेज़ बुखार, सांस लेने में कठिनाई और जोरदार ह्रदय गति तेजी के कारण ICU में डाला गया। फिर हालिया ब्लड टेस्ट में ग्लूकोज स्तर और क्रिएटिनिन स्तर 5.2 और 1.8 मिलीग्राम में पाया गया। डॉक्टर ने डायलिसिस शुरू करने के बाद 10mg Lisinopril की खुराक दी।
",Lisinopril,B-MEDICATION
7,"Patient ko तेज़ बुखार, सांस लेने में कठिनाई और जोरदार ह्रदय गति तेजी के कारण ICU में डाला गया। फिर हालिया ब्लड टेस्ट में ग्लूकोज स्तर और क्रिएटिनिन स्तर 5.2 और 1.8 मिलीग्राम में पाया गया। डॉक्टर ने डायलिसिस शुरू करने के बाद 10mg Lisinopril की खुराक दी।
",की,O
7,"Patient ko तेज़ बुखार, सांस लेने में कठिनाई और जोरदार ह्रदय गति तेजी के कारण ICU में डाला गया। फिर हालिया ब्लड टेस्ट में ग्लूकोज स्तर और क्रिएटिनिन स्तर 5.2 और 1.8 मिलीग्राम में पाया गया। डॉक्टर ने डायलिसिस शुरू करने के बाद 10mg Lisinopril की खुराक दी।
",खुराक,O
7,"Patient ko तेज़ बुखार, सांस लेने में कठिनाई और जोरदार ह्रदय गति तेजी के कारण ICU में डाला गया। फिर हालिया ब्लड टेस्ट में ग्लूकोज स्तर और क्रिएटिनिन स्तर 5.2 और 1.8 मिलीग्राम में पाया गया। डॉक्टर ने डायलिसिस शुरू करने के बाद 10mg Lisinopril की खुराक दी।
",दी,O
7,"Patient ko तेज़ बुखार, सांस लेने में कठिनाई और जोरदार ह्रदय गति तेजी के कारण ICU में डाला गया। फिर हालिया ब्लड टेस्ट में ग्लूकोज स्तर और क्रिएटिनिन स्तर 5.2 और 1.8 मिलीग्राम में पाया गया। डॉक्टर ने डायलिसिस शुरू करने के बाद 10mg Lisinopril की खुराक दी।
",।,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",The,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",doctor,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",performed,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",emergency,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",surgery,B-PROCEDURE
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",on,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",a,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",35-year-old,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",man,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",suffering,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",from,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",severe,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",chest,B-SYMPTOM
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",pain,I-SYMPTOM
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",and,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",hypertension,B-CONDITION
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",",",O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",and,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",administered,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",a,O
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",5mg,B-DOSAGE
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",Aspirin,B-MEDICATION
8,"The doctor performed emergency surgery on a 35-year-old man suffering from severe chest pain, including high blood pressure ( hypertension ), and administered a 5mg dose of Aspirin.",.,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,A,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,35-year-old,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,मां,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,को,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,इम्युनोग्लोबुलिन,B-MEDICATION
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,400mg,B-DOSAGE
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,इंजेक्शन,B-PROCEDURE
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,दिया,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,गया,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,है,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,क्योंकि,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,उसकी,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,ब्लड,B-TEST
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,ग्लूकोज,B-TEST
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,170,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,मिलीग्राम,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,प्रति,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,डेसीलीटर,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,थी,O
9,A 35-year-old मां को इम्युनोग्लोबुलिन 400mg इंजेक्शन दिया गया है क्योंकि उसकी ब्लड ग्लूकोज 170 मिलीग्राम प्रति डेसीलीटर थी।,।,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",The,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",patient,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",",",O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",a,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",45-year-old,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",man,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",",",O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",presented,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",with,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",severe,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",chest,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",pain,B-SYMPTOM
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",",",O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",high,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",fever,I-SYMPTOM
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",",",O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",shortness,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",of,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",breath,B-SYMPTOM
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",after,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",a,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",cardiac,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",arrest,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",during,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",an,O
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",angioplasty,B-PROCEDURE
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",procedure,I-PROCEDURE
10,"The patient, a 45-year-old man, presented with severe chest pain, high fever, and shortness of breath after a cardiac arrest during an angioplasty procedure.",.,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",After,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",experiencing,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",severe,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",बुखार,B-SYMPTOM
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",and,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",सांस,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",लेने,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",में,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",कठिनाई,B-SYMPTOM
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",the,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",patient,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",was,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",rushed,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",to,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",the,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",ICU,B-PROCEDURE
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",for,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",immediate,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",cardiovascular,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",stabilization,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",after,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",undergoing,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",a,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",cardiac,O
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",catheterization,B-PROCEDURE
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",procedure,I-PROCEDURE
11,"After experiencing severe बुखार and सांस लेने में कठिनाई, the patient was rushed to the ICU for immediate cardiovascular stabilization after undergoing a cardiac catheterization procedure.",.,O
